siteVWC,yearVWC,octVWC5mean,octVWC5sd,octVWC20mean,octVWC20sd,octVWC50mean,octVWC50sd,novVWC5mean,novVWC5sd,novVWC20mean,novVWC20sd,novVWC50mean,novVWC50sd,decVWC5mean,decVWC5sd,decVWC20mean,decVWC20sd,decVWC50mean,decVWC50sd,janVWC5mean,janVWC5sd,janVWC20mean,janVWC20sd,janVWC50mean,janVWC50sd,febVWC5mean,febVWC5sd,febVWC20mean,febVWC20sd,febVWC50mean,febVWC50sd,marVWC5mean,marVWC5sd,marVWC20mean,marVWC20sd,marVWC50mean,marVWC50sd,aprVWC5mean,aprVWC5sd,aprVWC20mean,aprVWC20sd,aprVWC50mean,aprVWC50sd,mayVWC5mean,mayVWC5sd,mayVWC20mean,mayVWC20sd,mayVWC50mean,mayVWC50sd,junVWC5mean,junVWC5sd,junVWC20mean,junVWC20sd,junVWC50mean,junVWC50sd,julVWC5mean,julVWC5sd,julVWC20mean,julVWC20sd,julVWC50mean,julVWC50sd,augVWC5mean,augVWC5sd,augVWC20mean,augVWC20sd,augVWC50mean,augVWC50sd,sepVWC5mean,sepVWC5sd,sepVWC20mean,sepVWC20sd,sepVWC50mean,sepVWC50sd,ondVWC5mean,ondVWC5sd,ondVWC20mean,ondVWC20sd,ondVWC50mean,ondVWC50sd,jfmVWC5mean,jfmVWC5sd,jfmVWC20mean,jfmVWC20sd,jfmVWC50mean,jfmVWC50sd,amjVWC5mean,amjVWC5sd,amjVWC20mean,amjVWC20sd,amjVWC50mean,amjVWC50sd,jasVWC5mean,jasVWC5sd,jasVWC20mean,jasVWC20sd,jasVWC50mean,jasVWC50sd,preonsetVWC5,preonsetVWC5sd,preonsetVWC20,preonsetVWC20sd,preonsetVWC50,preonsetVWC50sd,
305,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.54343,0.091313,0.61329,0.023919,NaN,NaN,0.35721,0.049017,0.58585,0.01752,NaN,NaN,0.15214,0.039222,0.54462,0.0172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35099,0.17182,0.5813,0.034333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305,2009,0.18689,0.037153,0.51531,0.0092838,NaN,NaN,0.18609,0.12591,0.47806,0.041933,NaN,NaN,0.00015291,0.0008375,0.42895,0.0043111,NaN,NaN,0.018807,0.023339,0.42915,0.0037155,NaN,NaN,0.22248,0.071419,0.43739,0.0057362,NaN,NaN,0.38295,0.030494,0.44518,0.0049288,NaN,NaN,0.59771,0.18242,0.52669,0.10187,NaN,NaN,0.87585,0.10212,0.74459,0.091419,NaN,NaN,0.6052,0.089598,0.59198,0.031327,NaN,NaN,0.067476,0.11548,0.32666,0.14981,NaN,NaN,0,0,0.16588,0.039709,NaN,NaN,0,0,0.10707,0.016287,NaN,NaN,0.12506,0.11544,0.47406,0.043279,NaN,NaN,0.20972,0.15846,0.43724,0.00822,NaN,NaN,0.69493,0.1841,0.62244,0.12227,NaN,NaN,0.022736,0.073652,0.20088,0.12927,NaN,NaN,0.18685,0.033009,0.51814,0.0057941,NaN,NaN
305,2010,0.035218,0.052508,0.3038,0.090803,NaN,NaN,0.18211,0.12719,0.40348,0.033928,NaN,NaN,0,0,0.062883,0.091746,NaN,NaN,0,0,0.023173,0.0086621,NaN,NaN,0,0,0.028255,0.010686,NaN,NaN,0,0,0.052981,0.011321,NaN,NaN,0.00061162,0.00335,0.14842,0.089713,NaN,NaN,0.20657,0.1753,0.54349,0.1636,NaN,NaN,0.36514,0.16627,0.51234,0.063167,NaN,NaN,0.00014797,0.00082388,0.17834,0.073835,NaN,NaN,0.077834,0.11777,0.24439,0.11461,NaN,NaN,0,0,0.10274,0.018964,NaN,NaN,0.07125,0.11085,0.25513,0.16283,NaN,NaN,0,0,0.035021,0.016697,NaN,NaN,0.19095,0.20354,0.40298,0.21258,NaN,NaN,0.026276,0.077062,0.17594,0.098013,NaN,NaN,0.0055046,0.011396,0.34937,0.043944,NaN,NaN
305,2011,0.075076,0.13383,0.23534,0.13106,NaN,NaN,0.43425,0.056802,0.42215,0.017602,NaN,NaN,0.34448,0.015413,0.37025,0.0095637,NaN,NaN,0.36416,0.030235,0.37495,0.0087954,NaN,NaN,0.41563,0.016905,0.40258,0.0091295,NaN,NaN,0.43741,0.023793,0.41762,0.0082717,NaN,NaN,0.55627,0.032635,0.45833,0.014468,NaN,NaN,0.64797,0.069638,0.55063,0.12387,NaN,NaN,0.64878,0.21161,0.62194,0.11052,NaN,NaN,0.10284,0.077989,0.3285,0.070456,NaN,NaN,0.013303,0.02769,0.1128,0.022039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28526,0.17385,0.34288,0.10896,NaN,NaN,0.4054,0.039595,0.39824,0.020003,NaN,NaN,0.61801,0.13522,0.54371,0.11664,NaN,NaN,NaN,NaN,0.18632,0.11355,NaN,NaN,0.021101,0.056015,0.23629,0.044652,NaN,NaN
306,1998,NaN,NaN,0.13594,0.11168,0.087613,0.07074,NaN,NaN,0.30261,0.031167,0.17628,0.029315,NaN,NaN,0.23868,0.022615,0.12348,0.010315,NaN,NaN,0.1974,0.0065053,0.095613,0.0065609,NaN,NaN,0.21546,0.0052789,0.09,0.0027756,NaN,NaN,0.23523,0.017004,0.094452,0.0038196,NaN,NaN,0.2963,0.022436,0.12827,0.021112,NaN,NaN,0.42281,0.022363,0.2409,0.018782,NaN,NaN,0.46241,0.012486,0.2664,0.0099986,NaN,NaN,0.24134,0.12178,0.15045,0.049721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22491,0.096652,0.12809,0.057364,NaN,NaN,0.21605,0.019226,0.093467,0.0052429,NaN,NaN,0.39416,0.073533,0.21218,0.062487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,1999,NaN,NaN,0.17762,0.022742,0.088387,0.022135,NaN,NaN,0.13978,0.0048911,0.054933,0.0029587,NaN,NaN,0.16776,0.010404,0.055067,0.0030954,NaN,NaN,0.18203,0.0029956,0.0596,0.0012205,NaN,NaN,0.19533,0.0062843,0.060857,0.0036688,NaN,NaN,0.2343,0.03746,0.092129,0.042047,NaN,NaN,0.33073,0.038475,0.22253,0.077217,NaN,NaN,0.39612,0.027441,0.31974,0.07097,NaN,NaN,0.49218,0.058114,0.3736,0.036185,NaN,NaN,0.26365,0.15709,0.17587,0.10012,NaN,NaN,0.0050445,0.0094864,0.00025806,0.0014368,NaN,NaN,0,0,0,0,NaN,NaN,0.1619,0.021786,0.066374,0.020552,NaN,NaN,0.20442,0.031706,0.071326,0.029009,NaN,NaN,0.40623,0.07883,0.30545,0.089063,NaN,NaN,0.088636,0.15237,0.058066,0.10065,NaN,NaN,0.14787,0.0072065,0.059467,0.0058293
306,2000,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0.0054667,0.021334,NaN,NaN,0.12386,0.052047,0.095484,0.012554,NaN,NaN,0.15319,0.0020465,0.069548,0.0060819,NaN,NaN,0.15411,0.0030293,0.059862,0.0034613,NaN,NaN,0.16527,0.012755,0.065935,0.010727,NaN,NaN,0.38957,0.063618,0.27787,0.073724,NaN,NaN,0.46091,0.038721,0.31703,0.032936,NaN,NaN,0.41989,0.088384,0.26413,0.066821,NaN,NaN,0.091331,0.05434,0.036774,0.050916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041734,0.066015,0.033957,0.046336,NaN,NaN,0.1576,0.009454,0.065231,0.0083839,NaN,NaN,0.42387,0.072047,0.28668,0.063752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
306,2001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36255,0.024841,0.18293,0.024679,NaN,NaN,0.31355,0.0085941,0.13432,0.0083122,NaN,NaN,0.29882,0.0042071,0.11742,0.0039393,NaN,NaN,0.28586,0.0061837,0.10557,0.0039761,NaN,NaN,0.28621,0.024688,0.1111,0.025752,NaN,NaN,0.36529,0.036211,0.18147,0.037589,NaN,NaN,0.56591,0.079711,0.31484,0.042598,NaN,NaN,0.45418,0.069741,0.19867,0.03435,NaN,NaN,0.11416,0.048378,0.013032,0.027383,NaN,NaN,0.029603,0.01896,0.0026667,0.011946,NaN,NaN,0.059259,0.055692,0.0556,0.075049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29044,0.016134,0.11156,0.016027,NaN,NaN,0.46294,0.10471,0.23257,0.070889,NaN,NaN,0.067767,0.055963,0.023648,0.051349,NaN,NaN,NaN,NaN,NaN,NaN
306,2002,NaN,NaN,0.078455,0.11698,0.094968,0.10977,NaN,NaN,0.36406,0.017417,0.21613,0.04601,NaN,NaN,0.34103,0.0027589,0.168,0.0053666,NaN,NaN,0.34143,0.0027056,0.16155,0.0026688,NaN,NaN,0.33436,0.0042833,0.15214,0.0033523,NaN,NaN,0.33147,0.0025675,0.1449,0.0033799,NaN,NaN,0.40165,0.038096,0.25048,0.066215,NaN,NaN,0.46622,0.042144,0.34052,0.058037,NaN,NaN,0.53292,0.079348,0.32933,0.075115,NaN,NaN,0.12239,0.10332,0.044645,0.067536,NaN,NaN,0.014071,0.012472,0,0,NaN,NaN,0.045816,0.10238,0.0030345,0.013592,NaN,NaN,0.26006,0.14712,0.15909,0.0846,NaN,NaN,0.3358,0.0053354,0.15289,0.0076267,NaN,NaN,0.46692,0.077207,0.30778,0.077155,NaN,NaN,0.060923,0.094979,0.016176,0.044753,NaN,NaN,0.0038409,0.0073725,0,0
306,2003,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0.0002655,0.0014782,0.029032,0.079492,NaN,NaN,0.38316,0.026631,0.22086,0.059751,NaN,NaN,0.36134,0.015953,0.17019,0.0098435,NaN,NaN,0.47229,0.088405,0.2404,0.041957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63484,0.15175,0.36267,0.094712,NaN,NaN,0.11894,0.1162,0.049548,0.07176,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0.24376,0.17856,0.13733,0.099509,NaN,NaN,0.56538,0.15004,0.31186,0.098368,NaN,NaN,0.040079,0.087448,0.016696,0.047457,NaN,NaN,0,0,0,0
306,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19446,0.15277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
